text,label
"From: starowl@bolero.rahul.net (Michael D. Adams)
Subject: Re: California Insurance Commissioner Endorses Federal Legislation to Protect Consumers from Scam Insurance Companies
Article-I.D.: rahul.C51D0n.3Fw
Reply-To: starowl@a2i.rahul.net
Organization: D Service Actuarial Consulting
Lines: 12
Nntp-Posting-Host: bolero
X-Header: IGNORE ignore Ignore IgNoRe this line

rick@sjsumcs.sjsu.edu (Richard Warner) writes:

>Very simple.  An 'Insurance Commissioner' is a bureaucrat - a regulator.
>It is his/her duties to make rules to enforce laws.  

...and to make life difficult for us actuaries..... :-/

-- 
Michael D. Adams	(starowl@a2i.rahul.net)	  Champaign, IL / southeast AL

   ""THRUSH believes in the two-party system: The masters and the slaves.""
		-- Napoleon Solo (from The Man from U.N.C.L.E)
",space
"From: henry@zoo.toronto.edu (Henry Spencer)
Subject: Re: Level 5?
Organization: U of Toronto Zoology
Lines: 31

In article <1993Apr21.134436.26140@mksol.dseg.ti.com> mccall@mksol.dseg.ti.com (fred j mccall 575-3539) writes:
>>>(given that I've heard the Shuttle software rated as Level 5 ...
>>Level 5?  Out of how many? ...
>
>... Also keep in mind that it was
>*not* achieved through the use of sophisticated tools, but rather
>through a 'brute force and ignorance' attack on the problem during the
>Challenger standdown - they simply threw hundreds of people at it and
>did the whole process by hand...

I think this is a little inaccurate, based on Feynman's account of the
software-development process *before* the standdown.  Fred is basically
correct:  no sophisticated tools, just a lot of effort and painstaking
care.  But they got this one right *before* Challenger; Feynman cited
the software people as exemplary compared to the engine people.  (He
also noted that the software people were starting to feel management
pressure to cut corners, but hadn't had to give in to it much yet.)

Among other things, the software people worked very hard to get things
right for the major pre-flight simulations, and considered a failure
during those simulations to be nearly as bad as an in-flight failure.
As a result, the number of major-simulation failures could be counted
on one hand, and the number of in-flight failures was zero.

As Fred mentioned elsewhere, this applies only to the flight software.
Software that runs experiments is typically mostly put together by the
experimenters, and gets nowhere near the same level of Tender Loving Care.
(None of the experimenters could afford it.)
-- 
All work is one man's work.             | Henry Spencer @ U of Toronto Zoology
                    - Kipling           |  henry@zoo.toronto.edu  utzoo!henry
",politics
"From: steveh@thor.isc-br.com (Steve Hendricks)
Subject: Re: Limiting Govt (was Re: Employment (was Re: Why not concentrate...)
Summary: Limited governments versus failed governments
Organization: Just a Boomer, Inc.
Lines: 49
Nntp-Posting-Host: thor.isc-br.com

In article <16APR199317110543@rigel.tamu.edu> gmw0622@rigel.tamu.edu (Mr. Grinch) writes:
>In article <1993Apr15.170731.8797@isc-br.isc-br.com>, steveh@thor.isc-br.com (Steve Hendricks) writes...
>
>> 
>:This is a strawman argument and fails on several grounds.  In this case,
>:""limited"" and ""big"" government are not defined.  I would point out that
>:Lebanon, Somalia, and the former Yugoslavia are by some definitions nations
>:with ""limited"" government, while the US, Canada, and nations in Western 
>:Europe (where ""people would rather live"") are often pointed out as 
>:nations with ""big government"" from a libertarian point of view.  
>
>Well, let me help by explaining the difference between a linited government
>and a failed government.  A limited government has its powers clearly
>circumscribed,  but is fully capable of enforcing its decisions within
>those circumscribed areas.  A failed government is incapable of
>enforcing its decisions except sporadicly.  Two completely different beasts.

Of course, one again faces the question of how one circumscribes government
power (and keeps it circumscribed) in a complex society when it is in the 
interest of neither capitalists nor consumers to refrain from using 
government power for their own ends.  But apart from that little 
conundrum...

It would seem that a society with a ""failed"" government would be an ideal
setting for libertarian ideals to be implemented.  Now why do you suppose
that never seems to occur?...
>
>> 
>:The argument is not between those who want ""limited"" government and those
>:who want ""unlimited"" government.  It is between those who believe
>:government regulation in a capitalist economy serves worthwhile ends and
>:those who believe such regulation is neither desirable on empirical 
>:grounds nor justifiable on ideological grounds.
>
>
>...""regulation"" is such a vauge word...  

I wouldn't call it ""vague.""  I'd call it elastic.  All ""regulation"" is 
not necessarily the same.  By opposing all government regulation, some 
libertarians treat every system from a command economy to those that
regulate relatively free markets as identical.  That's one reason
many of the rest of us find their analysis to be simplistic. 

jsh
>Mr. Grinch
--
Steve Hendricks                        |  DOMAIN:  steveh@thor.ISC-BR.COM   
""One thing about data, it sure does cut|  UUCP:    ...!uunet!isc-br!thor!steveh
 the bulls**t."" - R. Hofferbert        |  Ma Bell: 509 838-8826
",space
"From: cobarruvias@asd2.jsc.nasa.gov (John Cobarruvias)
Subject: Re: Newsweek reports Clinton approval ratings...
Organization: NASA/JSC
Distribution: usa
Lines: 28

In article <8597@blue.cis.pitt.edu> psg+@pitt.edu (Paul S Galvanek)
writes:
>When I heard the latest approval rating reported for Clinton, I
>laughed so hard I forgot the exact numbers.  Maybe one of the 
>Clintonettes can refresh my memory...
>
>Has his rating dropped to 48 or 49 percent?  Ha HA HA HA HA!
>
>*snick* oh my either way, it's still the lowest rating any President
>has ever mustered in his first 100 days, since these polls started being
taken.

Hum, I guess this has some significance as opposed to having an incredible
drop during the last days in office. Unfortuantely having a loss in the
polls during the last days of office usually means no re-election. Ask
George.

>
>He was finished before he started!

Good one, Roooster. Thats hard to top.

>
>The Rooster
>
>


",space
"From: dreitman@oregon.uoregon.edu (Daniel R. Reitman, Attorney to Be)
Subject: Re: The state of justice
Organization: University of Oregon
Lines: 38
Distribution: world
NNTP-Posting-Host: oregon.uoregon.edu
Summary: GM's quest for justice
News-Software: VAX/VMS VNEWS 1.41    

In article <1993Apr15.143320.8618@desire.wright.edu>,
 demon@desire.wright.edu (Not a Boomer) writes...
>	A judge denied GM's new trial motion, even though GM says it has two
>new witnesses that said the occupant of the truck was dead from the impact, not
>from the fire.

>	Thoughts?

>	It's kind of scary when you realize that judges are going to start
>denying new trials even when new evidence that contradicts the facts that led
>to the previous ruling appear.

>	Or has the judge decided that the new witnesses are not to be believed? 
>Shouldn't that be up to a jury?

>	And what about members of the previous jury parading through the talk
>shows proclaiming their obvious bias against GM?  Shouldn't that be enough for
>a judge to through out the old verdict and call for a new trial?

>	Whatever happened to jurors having to be objective?

First, people should be aware that Brett's (no last name listed) 
posts on bit.listserv.politics indicate that he has been  
hostile toward GM's hiring policies and to the Moseley verdict 
when it came out.  Equal opportunity disagreement, I guess.  :-)

My guess, without seeing the judge's opinion, is that GM's motion 
was denied on due diligence grounds.  Otherwise, a party to a 
case could always keep one or two semi-credible witnesses in 
reserve to spring if they lose.  Not exactly a way to promote 
repose.

						Daniel Reitman

""The Uniform Commercial Code protects the innocent purchaser, but it is not a 
shield for the sly conniver, the blindly naive, or the hopelessly gullible.""
Atlas Auto Rental Corp. v. Weisberg, 54 Misc. 2d 168, 172, 281 N.Y.S.2d 400, 
405 (N.Y. City Civ. Ct. 1967).
",space
"From: msb@sq.sq.com (Mark Brader)
Subject: Re: Comet in Temporary Orbit Around Jupiter?
Organization: SoftQuad Inc., Toronto, Canada
Lines: 34

> > Can these questions be answered for a previous
> > instance, such as the Gehrels 3 that was mentioned in an earlier posting?

> Orbital Elements of Comet 1977VII (from Dance files)
> p(au)          3.424346
> e              0.151899
> i              1.0988
> cap_omega(0) 243.5652
> W(0)         231.1607
> epoch       1977.04110

Thanks for the information!

I assume p is the semi-major axis and e the eccentricity.  The peri-
helion and aphelion are then given by p(1-e) and p(1+e), i.e., about
2.90 and 3.95 AU respectively.  For Jupiter, they are 4.95 and 5.45 AU.
If 1977 was after the temporary capture, this means that the comet
ended up in an orbit that comes no closer than 1 AU to Jupiter's --
which I take to be a rough indication of how far from Jupiter it could
get under Jupiter's influence.

> Also, perihelions of Gehrels3 were:
> 
> April  1973     83 jupiter radii
> August 1970     ~3 jupiter radii

Where 1 Jupiter radius = 71,000 km = 44,000 mi = 0.0005 AU.  So the
1970 figure seems unlikely to actually be anything but a perijove.
Is that the case for the 1973 figure as well?
-- 
Mark Brader, SoftQuad Inc., Toronto		""Remember the Golgafrinchans""
utzoo!sq!msb, msb@sq.com					-- Pete Granger

This article is in the public domain.
",politics
"From: an030@cleveland.Freenet.Edu (Broward Horne)
Subject: Re: National Sales Tax, The Movie
Organization: Case Western Reserve University, Cleveland, OH (USA)
Lines: 38
Reply-To: an030@cleveland.Freenet.Edu (Broward Horne)
NNTP-Posting-Host: hela.ins.cwru.edu


In a previous article, ckincy@cs.umr.edu (Charles Kincy) says:

>Let the ""GREAT CHUCKMEISTER"" make a couple predictions, if you
>will:
>
>1.  The sun will rise tomorrow.
>2.  Rush will bash Clinton on his next show.
>3.  I will turn out to be Clinton's love child.


     Hey, *I* wasn't the one dancing and singing on Jan. 20, now
     WAS I?   I was roundly ridiculed for my ""predictions"".

     Sure they were easy.  TEll that to the other 43% of the people. :)


>
>+----------------+
>|     SUCKA!     |
>|                |
>|  Made in USA   |  
>+----------------+
>
>Hook, line, and sinker!  *chuckle*


      Just WAIT until the see what Clinton has planned for 
      their pension funds!  :)  This one doesn't take much thinking
       either.    Uncle Sam needs money, BAD, and pension funds got it.

      Well, they USED to have it.  Turns out the states  have been
      plundering state employee funds for the past 2-3 years.  ;)

       Ah, it's gonna be SWELL!



",space
"From: schwarze@starbase1.caltech.edu (Erich Schwarz)
Subject: Re: Top Ten Reasons Hillary and Chealsea Don't Like Men in Uniform
Organization: CalTech, Div. of Biology
Lines: 20
Distribution: world
NNTP-Posting-Host: anise.bio.caltech.edu

In article <C4vxvK.Bxr@newsserver.technet.sg>, ipser@solomon.technet.sg (Ed
Ipser) wrote: 
> Top Ten Reasons Hillary and Chealsea Don't Like Men in Uniform
>                             ^^^^^^^^
> [...]
> 
> 6.  They keep saluting and stuff. Its embarassing.
>                                   ^^^ ^^^^^^^^^^^
> [...]
> Copyright (c) Edward A. Ipser, Jr., 1993



Ed:

    Before you ridicule the intelligence of other people, LEARN TO SPELL. 
Your typographical errors are, indeed, ""embarassing"" to those of us who
read alt.politics.libertarian for its allegedly superior ideas and writing.

--Erich Schwarz / schwarze@starbase1.caltech.edu
",space
"From: jrbeach@iastate.edu (Jeffry R Beach)
Subject: Re: Good Neighbor Political Hypocrisy Test
Organization: Iowa State University, Ames, IA
Lines: 25

In article <stevethC5Js6F.Fn5@netcom.com> steveth@netcom.com (Steve Thomas) writes:
>	Boy, it looks like the WOD is WORKING REALLY GOOD to stop people from
>	being screwed up in the head, given that example!
>
>(Issue: your friend _got_ his drugs--legal or not legal, he'll continue to
>get them.  Issue #2: why should _I_, as somebody who does NOT use illegal
>drugs and who IS NOT ""screwed up"" have to PAY for this idiot's problems?  He's
>not doing anybody any harm except himself.  The WOD, on the other hand, is an
>immediate THREAT to MY life and livelyhood.  Tell me why I should sacrafice
>THIS to THAT!).

Hello, is there anybody in there?  You think you have to pay for this idiot's
problem now, who's going to pay for the ballooning number of addicts and 
all of the associated problems with them.  I don't even want to think about
it with Hillary in the White House and an administration that ""feels our
pain"".

No harm but to himself?  What about when he drives his school bus full
of kids into a train.  When he gets stoned and drives up on a sidewalk
and kills 5 people.  When he lives off me on Welfare for the rest of his
life.

The problem with the WOD is that it has no bite.  Sending the slimy 
bastards to the chair for selling drugs to kids, now there's some bit.

",space
"From: sysmgr@king.eng.umd.edu (Doug Mohney)
Subject: Re: Shuttle oxygen (was Budget Astronaut)
Organization: Computer Aided Design Lab, U. of Maryland College Park
Lines: 19
Reply-To: sysmgr@king.eng.umd.edu
NNTP-Posting-Host: queen.eng.umd.edu

In article <1993Apr16.151729.8610@aio.jsc.nasa.gov>, kjenks@gothamcity.jsc.nasa.gov writes:

>Josh Hopkins (jbh55289@uxa.cso.uiuc.edu) replied:
>: Double wow.  Can you land a shuttle with a 5cm hole in the wall?
>Personnally, I don't know, but I'd like to try it sometime.

Are you volunteering? :)

> But a
>hole in the pressure vessel would cause us to immediately de-orbit
>to the next available landing site.

Will NASA have ""available landing sites"" in the Russian Republic, now that they
are Our Friends and Comrades?



    Software engineering? That's like military intelligence, isn't it?
  -- >                  SYSMGR@CADLAB.ENG.UMD.EDU                        < --
",politics
"From: gdnikoli@undergrad.math.uwaterloo.ca (Greg Nikolic)
Subject: Re: Damn Furriners Be Taken Over
Organization: University of Waterloo
Lines: 59

In article <Apr.2.23.41.04.1993.607@romulus.rutgers.edu> kaldis@romulus.rutgers.edu (Theodore A. Kaldis) writes:
>In article <1pa6pt$63r@access.digex.com> hess@access.digex.com (Paul Hess) writes:
>> that drag the US down and cause problems at home and abroad.
>Rank balderdash!  America's reputation abroad has become tarnished
>because of feckless and pusillanimous cowards who apparently do not
>have the requisite gonads to stand up for American honor and dignity.

    Don't be ridiculous, Kaldis. I suggest you give the ""Ugly American""
concept, which I can easily see you demonstrating, a good hard second look.

>> The American Way is not the ONLY way, it's not necessarally the BEST
>> way, and it is incredibly arrogant to even think that.
>
>The American Way may not be the only way, and you may not consider it
>to be necessarily the best way, but, by God, it's _OUR_ way and we're
>going to stick with it!  If you can't go along with the program, then
>perhaps you should consider moving elsewhere.

    Dear God. Didn't this die out in the fifties with McCarthy and the
blacklists?

>> I've spent quite a bit of time in different provinces of Canada and
>> let me tell you, it is very refreshing to spend time with people who
>> are not full of arrogant nationalism and empty patriotism.
>That is exactly the _PROBLEM_ with Canadians!  They don't stand for
>anything with certitude.

    Didn't your mother ever teach you not to generalize? I am a Canadian, and
I stand up for _too many_ things with _too much_ certitude. 

>> The Canadians I know well enough to say this about, seem to have a
>> great deal of pride in their provinces and their country, but they
>> aren't blinded by flags and ideals like many Americans are.
>Could this be because they are bereft of ideals?

    Uh huh. This must explain the world reknowned, record low American crime
rate. I see now, it's all becoming so clear to me.

>> Well, I've said too much,
>Yes you have.

    No he hasn't.

>> but I was so angered by your words that I felt I had to say something.
>> Sorry to intrude.
>You pipsqueak!  You mouse!  If you are sorry to intrude then why do
>it?  Don't you have the courage of your convictions?  Hell, do you
>even have any convictions to start with?  What kind of example of
>manly dignity is this?  Sheesh!

    Remarkable audacity and misguidance. What you take for your own courage,
sir, is nothing more than simple loud-mouthedness coupled with unrestrained
bragging.

-- 
     ""Please allow me to introduce myself.               SYMPATHY 
      I'm a man of wealth and taste.                   FOR THE DEVIL
      I've been around for long, long years.            the Laibach  
      Stolen many a man's soul, and faith.""               remixes
",space
"From: blh@uiboise.idbsu.edu (Broward L. Horne)
Subject: National Sales Tax, The Movie
X-Received: by usenet.pa.dec.com; id AA08871; Thu, 15 Apr 93 07:42:23 -0700
X-Received: by inet-gw-2.pa.dec.com; id AA05233; Thu, 15 Apr 93 07:42:12 -0700
X-Received: by uiboise.idbsu.edu
	(16.6/16.2) id AA27601; Wed, 14 Apr 93 10:02:10 -0600
X-To: talk.politics.misc.usenet
X-Cc: alt.politics.clinton.usenet
X-Mailer: Elm [revision: 66.25]
Lines: 54



      Well, it seems the ""National Sales Tax"" has gotten its very
      own CNN news LOGO!

      Cool.  That means we'll be seeing it often.

      Man, I sure am GLAD that I quit working ( or taking this 
      seriously ) in 1990.  If I kept busting my ass, watching 
      time go by, being frustrated, I'd be pretty DAMN MAD by 
      now.
      
      YEAH!  Free HEALTH CARE!   Oh, yeeaaaahhhh!

      heh heh

      "" Bill makes me feel like DANCING! ""

      MORE AMAZING PREDICTIONS FROM THE INCREDIBLE BROMEISTER!
      --------------------------------------------------------

      We take you back to Feburary 20th, when the INCREDIBLE 
      BROMEISTER PREDICTED:

	  "" $1,000 per middle class taxpayer in NEW TAXES ""

          "" A NATIONAL SALES TAX ""

      Now, for more AAMMMAAAAZZZZZZIINNNNGGGGG Predictions!

      i)   The NST will be raised from 3% to 5% by 1996.
	   Ooops.  They ALREADY DID it.
          
	   Okay, then.  The NST will be raised from 5% to 7% by 1996.

      ii)  Unemployment will rise!

      iii)  Tax revenues will decline.  Deficit will increase!
	    We'll get another DEFICIT REDUCTION PACKAGE by 1997!
	    Everyone will DANCE AND SING!

      Yup.  I'm gonna <glancing at watch> bail out of here
      at 1 PM, amble on down to the lake.  Hang out.  Sit
      in the sun and take it EASY!   :)   Yeah!  

      I just wish I had the e-mail address of total gumby who
      was saying that "" Clinton didn't propose a NST "".

      To paraphrase Hilary Clinton - "" I will not raise taxes on
      the middle class to pay for my programs ""

      To paraphrase Bill Clinton - "" I will not raise taxes on
      the middle class to pay for my programs ""

",space
"From: henry@zoo.toronto.edu (Henry Spencer)
Subject: Re: Moonbase race
Organization: U of Toronto Zoology
Lines: 11

In article <C5sx3y.3z9.1@cs.cmu.edu> 18084TM@msu.edu (Tom) writes:
>On the other hand, if Apollo cost ~25billion, for a few days or weeks
>in space, in 1970 dollars, then won't the reward have to be a lot more
>than only 1 billion to get any takers?

Apollo was done the hard way, in a big hurry, from a very limited
technology base... and on government contracts.  Just doing it privately,
rather than as a government project, cuts costs by a factor of several.
-- 
All work is one man's work.             | Henry Spencer @ U of Toronto Zoology
                    - Kipling           |  henry@zoo.toronto.edu  utzoo!henry
",politics
"From: mccall@mksol.dseg.ti.com (fred j mccall 575-3539)
Subject: Re: How many read sci.space?
Organization: Texas Instruments Inc
Lines: 16

In <1993Apr15.204210.26022@mksol.dseg.ti.com> pyron@skndiv.dseg.ti.com (Dillon Pyron) writes:


>There are actually only two of us.  I do Henry, Fred, Tommy and Mary.  Oh yeah,
>this isn't my real name, I'm a bald headed space baby.

Yes, and I do everyone else.  Why, you may wonder, don't I do 'Fred'?
Well, that would just be too *obvious*, wouldn't it?  Oh yeah, this
isn't my real name, either.  I'm actually Elvis.  Or maybe a lemur; I
sometimes have difficulty telling which is which.

-- 
""Insisting on perfect safety is for people who don't have the balls to live
 in the real world.""   -- Mary Shafer, NASA Ames Dryden
------------------------------------------------------------------------------
Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.
",politics
"From: mwilson@ncratl.AtlantaGA.NCR.COM (Mark Wilson)
Subject: Just what is in the Jobs/Pork bill?
Organization: NCR Engineering and Manufacturing Atlanta -- Atlanta, GA
Distribution: usa
Lines: 26

This was in Wed. WSJ.

[start]
The white house, seeking to mount public pressure on GOP senators, bombarded
news outlets in some senator's home states with news releases warning that
certain projects may not be funded if the $16billion stimulus bill isn't
passed.

None of the projects mentioned are actually in the bill, rather they are
part of a wish list that may be funded from the $2.56 billion in
Community Development Block Grants.

...

[end]

I could have sworn I heard a bunch of Clintonites going on and on, raving
about how dishonest it was that the Rebublicans were taking items from this
wish list in order to ridicule this bill. Now that Clinton is using that
same list in order to garner support for the bill, are you guys going to
do the honarable thing and say that Clinton is being dishonest.
-- 
Mob rule isn't any prettier merely because the mob calls itself a government
It ain't charity if you are using someone else's money.
Wilson's theory of relativity: If you go back far enough, we're all related.
Mark.Wilson@AtlantaGA.NCR.com
",space
"From: jennise@opus.dgi.com (Milady Printcap the goddess of peripherals)
Subject: Looking for a little research help
Organization: Dynamic Graphics Inc.
Lines: 19
Distribution: usa
NNTP-Posting-Host: opus.dgi.com


Hi,
  
  I'm writing a science fiction script and I'm looking for some
answers to questions regarding the Moon and Earth. My starting point
is an impossible situation.  [I checked with a professor at berkeley
and his response was a VERY helpful ""can't happen"".] If you enjoy
playing with unusual ideas and are willing answer some questions
please contact me via e-mail (jennise@dgi.com).

  I get extremely annoyed when screen and tele-plays ignore basic
facts about computers that I'm determined to be as scientifically
accurate as I can.


  Sorry for being vague, but I'd like to protect my idea as much as I
can until I'm ready to sell it (hopefully).

Jennise
",politics
"Subject: Quotation? Lowest bidder...
From: bioccnt@otago.ac.nz
Organization: University of Otago, Dunedin, New Zealand
Nntp-Posting-Host: thorin.otago.ac.nz
Lines: 12


Can someone please remind me who said a well known quotation? 

He was sitting atop a rocket awaiting liftoff and afterwards, in answer to
the question what he had been thinking about, said (approximately) ""half a
million components, each has to work perfectly, each supplied by the lowest
bidder....."" 

Attribution and correction of the quote would be much appreciated. 

Clive Trotman

",politics
"From: baalke@kelvin.jpl.nasa.gov (Ron Baalke)
Subject: Re: Life on Mars???
Organization: Jet Propulsion Laboratory
Lines: 24
Distribution: world
NNTP-Posting-Host: kelvin.jpl.nasa.gov
News-Software: VAX/VMS VNEWS 1.41    

In article <C5uB2s.FD@zoo.toronto.edu>, henry@zoo.toronto.edu (Henry Spencer) writes...
>In article <1993Apr20.120311.1@pa881a.inland.com> schiewer@pa881a.inland.com (Don Schiewer) writes:
>There are currently no particular plans to do any further searches for life.

Not quite true.  One of the instruments on Mars Observer will be searching
for potential fossil sites.   

>>Are we going back to Mars to look at this face agian?
> 
>Mars Observer, currently approaching Mars, will probably try to get a better
>image or two of the ""face"" at some point.  It's not high priority; nobody
>takes it very seriously.  The shadowed half of the face does not look very
>face-like, so all it will take is one shot at a different sun angle to ruin
>the illusion.

The face and the Viking landing sites will be targeted by the high-resolution
camera on Mars Observer.
     ___    _____     ___
    /_ /|  /____/ \  /_ /|     Ron Baalke         | baalke@kelvin.jpl.nasa.gov
    | | | |  __ \ /| | | |     Jet Propulsion Lab |
 ___| | | | |__) |/  | | |__   M/S 525-3684 Telos | The aweto from New Zealand
/___| | | |  ___/    | |/__ /| Pasadena, CA 91109 | is part caterpillar and
|_____|/  |_|/       |_____|/                     | part vegetable.

",politics
"From: MUNIZB%RWTMS2.decnet@rockwell.com (""RWTMS2::MUNIZB"")
Subject: How do they ignite the SSME?
X-Added: Forwarded by Space Digest
Organization: [via International Space University]
Original-Sender: isu@VACATION.VENARI.CS.CMU.EDU
Distribution: sci
Lines: 21

on Date: Sat, 3 Apr 1993 12:38:50 GMT, Paul Dietz <dietz@cs.rochester.edu>
writes:

/in essence, holding a match under the nozzle, is just *nuts*.  One
/thing you absolutely must do in such an engine is to guarantee that
/the propellants ignite as soon as they mix, within milliseconds.  To
/do otherwise is to fill your engine with a high explosive mixture
/which, when it finally does ignite, blows everything to hell.

Definitely! In one of the reports of an early test conducted by Rocketdyne at 
their Santa Susanna Field Lab (""the Hill"" above the San Fernando and Simi 
Valleys), the result of a hung start was described as ""structural failure"" of 
the combustion chamber.  The inspection picture showed pumps with nothing below
, the CC had vaporized!  This was described in a class I took as a ""typical
engineering understatement"" :-)

Disclaimer: Opinions stated are solely my own (unless I change my mind).
Ben Muniz     MUNIZB%RWTMS2.decnet@consrt.rockwell.com    w(818)586-3578
Space Station Freedom:Rocketdyne/Rockwell:Structural Loads and Dynamics
   ""Man will not fly for fifty years"": Wilbur to Orville Wright, 1901

",politics
"From: yamauchi@ces.cwru.edu (Brian Yamauchi)
Subject: DC-X: Choice of a New Generation (was Re: SSRT Roll-Out Speech)
Organization: Case Western Reserve University
Lines: 27
Distribution: world
NNTP-Posting-Host: yuggoth.ces.cwru.edu
In-reply-to: jkatz@access.digex.com's message of 21 Apr 1993 22:09:32 -0400

In article <1r4uos$jid@access.digex.net> jkatz@access.digex.com (Jordan Katz) writes:

>		   Speech Delivered by Col. Simon P. Worden,
>			The Deputy for Technology, SDIO
>
>	Most of you, as am I, are ""children of the 1960's.""  We grew
>up in an age of miracles -- Inter-Continental Ballistic Missiles,
>nuclear energy, computers, flights to the moon.  But these were
>miracles of our parent's doing. 

>                          Speech by Pete Worden
>          Delivered Before the U.S. Space Foundation Conference

>     I'm embarrassed when my generation is compared with the last
>generation -- the giants of the last great space era, the 1950's
>and 1960's.  They went to the moon - we built a telescope that
>can't see straight.  They soft-landed on Mars - the least we
>could do is soft-land on Earth!

Just out of curiousity, how old is Worden?
--
_______________________________________________________________________________

Brian Yamauchi			Case Western Reserve University
yamauchi@alpha.ces.cwru.edu	Department of Computer Engineering and Science
_______________________________________________________________________________

",politics
"From: ckincy@cs.umr.edu (Charles Kincy)
Subject: Re: Pro-abortion feminist leader endorses trashing of free speech rights
Nntp-Posting-Host: next4.cs.umr.edu
Organization: University of Missouri - Rolla, Rolla, MO
Lines: 9

Do the words ""chilling effect"" stimulate impulses within that
small collection of neurons you call a brain?

cpk
-- 
It's been 80 days.  Do you know where your wallet is?

Slick Willy's already got his hand in my pocket.  I'm just afraid
of what he might grab hold of.
",space
"From: jason@ab20.larc.nasa.gov (Jason Austin)
Subject: Re: Top Ten Comments Overheard in the Secret Service Lounge
Organization: NASA Langley Research Center, Hampton, VA
Lines: 29
Reply-To: Jason C. Austin <j.c.austin@larc.nasa.gov>
NNTP-Posting-Host: ab20.larc.nasa.gov
In-reply-to: popec@unkaphaed.jpunix.com's message of Tue, 06 Apr 93 02:29:13 GMT

In article <eZ0J2B3w165w@unkaphaed.jpunix.com> popec@unkaphaed.jpunix.com (William C. Barwell) writes:
-> croaker@highlite.uucp (Francis A. Ney) writes:
-> 
-> > Besides which, we don't *want* Clinton assasinated, because that would make h
-> > a martyr a la JFK.
-> > 
-> > It's a much better deal to have him end his term of office in disgrace, after
-> > watching all his liberal democrat friends on his staff run this nation down t
-> > toilet.
-> > 
-> > Assuming, of course, that the riots a fortnight from now don't do it for him.
-> 
-> 
-> He'd have to go a far ways to run things down as bad as Reagan and Bush 
-> did.  We didn't have riots but Bush got dumped out on his spotty Behind.
-> 
-> 
-> We'll see in 4 years.
-> 
-> 
-> Pope Charles Slack in our time!
-> 
-> ?s

	You need to stop watching TV and start reading some history.
--
Jason C. Austin
j.c.austin@larc.nasa.gov

",space
"From: Lawrence Curcio <lc2b+@andrew.cmu.edu>
Subject: Re: Big amateur rockets
Organization: Doctoral student, Public Policy and Management, Carnegie Mellon, Pittsburgh, PA
Lines: 26
NNTP-Posting-Host: po3.andrew.cmu.edu
In-Reply-To: <C5Ky9y.MKK@raistlin.udev.cdc.com>

Let's see. These aren't, in a strict sense, amateur rockets. That term
denotes rockets, the engines of which are constructed by the user. The
rockets you describe are called HPR, or high power rockets, to
distinguish them from (smaller) model rockets. They use factory-made
ammonium perchlorate composite propellants in phenolic plastic engines
with graphite nozzles. The engines are classified by impulse. A ""D""
engine, for example, can have no more than 20 newton-seconds of impulse.
An ""F"" engine can have no more than 40 ns. Each letter corresponds to a
doubling of the maximum impulse. So far, engines up to size ""O"" are
available pretty much off the shelf. Engines of size H and above are
shipped as Class B explosives, and as such are controlled. Engines of
size F and below are shipped as Class C explosives, and are not as
controlled. Class F engines, BTW, are not HPR engines, but model rocket
engines. (Class G engines go in and out of legal limbo.)

There is an HPR Society, The Tripoli Rocket Society, I believe, which
holds events at various sites throughout the year, with all legalities
(FAA waiver included) taken care of. The National Association of
Rocketry is more concerned with engines below H, though it is involved
in HPR as well. These societies certify users of HPR rockets, and
companies will not sell to uncertified individuals.

Bottom Line: It's legit. I suggest you send for a catalog - but forget
the dynamite, will ya?

-Larry C.
",politics
"From: mwilson@ncratl.AtlantaGA.NCR.COM (Mark Wilson)
Subject: Re: Who be Conservative on this.....
Organization: NCR Engineering and Manufacturing Atlanta -- Atlanta, GA
Lines: 17

In <1993Apr2.154706.15557@rotag.mi.org> kevin@rotag.mi.org (Kevin Darcy) writes:

|Congress is NOT allowed to abrogate the constitutional rights and privileges 
|already enjoyed by persons, however, unless the abrogation has a ""rational 
|reason"" or a ""compelling interest"" to it, depending on which standard is 
|applied. This is relevant because granting a right to one class of persons 
|by definition ALWAYS impinges on the rights of another class or classes or
|persons, to some degree. In the case of abortion, establishing rights for
|the unborn impinges GREATLY on the rights of pregnant women. There has yet
|to be presented a sufficient justification for such fetal rights.

Not to your satisfaction. But the arguments have convinced me, and others.
-- 
Mob rule isn't any prettier merely because the mob calls itself a government
It ain't charity if you are using someone else's money.
Wilson's theory of relativity: If you go back far enough, we're all related.
Mark.Wilson@AtlantaGA.NCR.com
",space
